date,RKI,ETH,Ilmenau,SDSC,globalrt,epiforecasts,rtlive,HZI
2021-06-26,0.91,0.8527299232654209,0.802659574468085,0.903222129610435,0.61087899221134,0.966215032820818,0.839,0.6185355
2021-06-27,0.94,NA,0.324125928351111,0.953120495000818,0.634478107014633,0.980553197483936,0.839,0.5729715
2021-06-28,0.96,NA,0.822557714440458,1.00332216312269,0.656646127003417,0.994520417048116,0.841,0.5410475
2021-06-29,0.98,NA,1.65587467362924,1.05037247374925,0.67918943069243,1.00793670599956,0.837,0.6104185
2021-06-30,1.02,NA,1.57258285151476,1.09142377003338,0.703724891996674,1.02108691569463,0.835,0.7371
2021-07-01,1.04,NA,1.48594673194795,1.12463553413623,0.731152822484618,1.03393628103618,0.831,0.853931
2021-07-02,1.07,NA,1.11383761869199,1.14941836369833,0.756221493546055,1.04374892101687,0.836,0.9442645
2021-07-03,1.1,NA,NA,1.16623592379058,0.779623377680415,1.05394222882213,0.835,0.9706805
2021-07-04,1.16,NA,NA,1.1762093541059,0.80595645001315,1.06313614588771,0.833,0.8861410000000001
2021-07-05,1.22,NA,NA,1.18086356210361,0.832344076078575,1.07030060502214,0.836,0.827861
2021-07-06,NA,NA,NA,1.18169721405905,0.857892220708855,1.07749012751078,0.837,0.925117
2019-12-28,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-29,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-31,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-02,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-03,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-04,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-05,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-06,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-07,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-08,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-09,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-10,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-11,NA,NA,NA,NA,NA,NA,NA,0.305457
2020-01-12,NA,NA,NA,NA,NA,NA,NA,0
2020-01-13,NA,NA,NA,NA,NA,NA,NA,0
2020-01-14,NA,NA,NA,NA,NA,NA,NA,0
2020-01-15,NA,NA,NA,NA,NA,NA,NA,0
2020-01-16,NA,NA,NA,NA,NA,NA,NA,0
2020-01-17,NA,NA,NA,NA,NA,NA,NA,0
2020-01-18,NA,NA,NA,NA,NA,NA,NA,0
2020-01-19,NA,NA,NA,NA,NA,NA,NA,0
2020-01-20,NA,NA,NA,NA,NA,NA,NA,0
2020-01-21,NA,NA,NA,NA,NA,NA,NA,0
2020-01-22,NA,NA,NA,NA,NA,NA,NA,0
2020-01-23,NA,NA,NA,NA,NA,NA,NA,8.921558999999998
2020-01-24,NA,NA,NA,NA,NA,NA,NA,8.9354885
2020-01-25,NA,NA,NA,NA,NA,NA,NA,7.696003
2020-01-26,NA,NA,NA,NA,NA,NA,NA,6.3286605
2020-01-27,NA,1.0264045568760325,NA,1.33036056192502,NA,NA,NA,5.0697434999999995
2020-01-28,NA,0.908167858979039,NA,1.14310679183418,NA,NA,NA,5.4313835
2020-01-29,NA,0.801574243966783,NA,0.990265598293314,NA,NA,NA,5.794380500000001
2020-01-30,NA,0.7103941463672969,NA,0.867137091581613,NA,NA,NA,5.135161500000001
2020-01-31,NA,0.6364020004795877,NA,0.770171038441224,NA,NA,NA,5.3514870000000005
2020-02-01,NA,0.5838505056638885,NA,0.694843585965448,NA,NA,NA,4.91814
2020-02-02,NA,0.560422999172209,NA,0.63471332364778,NA,NA,NA,4.143936500000001
2020-02-03,NA,0.5870017481090231,NA,0.582362647249419,NA,NA,NA,3.475792
2020-02-04,NA,0.704891338530449,NA,0.531264747585482,NA,NA,NA,3.2939855
2020-02-05,NA,0.9596262014636026,NA,0.477598413511035,NA,NA,NA,2.8060115000000003
2020-02-06,NA,1.3617556880529165,NA,0.421056410450182,NA,NA,NA,2.3440325
2020-02-07,NA,1.8744685771465608,NA,0.363654524469489,NA,NA,NA,1.928878
2020-02-08,NA,2.4174402916290925,NA,0.308341884576391,NA,NA,NA,1.4697795
2020-02-09,NA,2.8694801202215565,NA,0.258241482847926,NA,NA,NA,1.0229055
2020-02-10,NA,3.13417577125435,NA,0.215766389756884,NA,NA,NA,0.6102989999999999
2020-02-11,NA,3.3633406903758334,NA,0.186826519959768,NA,NA,NA,0.4737875
2020-02-12,NA,3.699632544370169,NA,0.184046296448619,NA,NA,NA,0.298221
2020-02-13,NA,4.071516694816725,NA,0.224710838467669,NA,NA,NA,0.1123295
2020-02-14,NA,4.426803659817021,NA,0.32796141552318,NA,NA,NA,0
2020-02-15,NA,4.668910399753256,NA,0.511448326183536,NA,NA,NA,0
2020-02-16,NA,4.728398462656394,NA,0.810135445966237,NA,NA,NA,0
2020-02-17,NA,4.587339134784293,NA,1.31998818358628,NA,NA,NA,0
2020-02-18,NA,4.290639738863728,NA,2.19213574319214,NA,NA,NA,0
2020-02-19,NA,3.9152218312689007,NA,3.44074598112141,NA,NA,NA,0
2020-02-20,NA,3.5242789297534576,NA,4.62573364248541,NA,NA,2.304,0.7230544999999999
2020-02-21,NA,3.157459845878778,NA,5.13580838849551,NA,NA,2.293,1.1975305
2020-02-22,NA,2.848805462146476,NA,4.90239357914873,NA,NA,2.288,1.253002
2020-02-23,NA,2.6172728213643865,4.95283018867925,4.31574019824439,NA,NA,2.277,1.08468
2020-02-24,NA,2.4920052335291945,3.37912087912088,3.7194213754346,NA,NA,2.263,1.1886715
2020-02-25,NA,2.4739283282558646,4.71028037383178,3.25040782925292,NA,NA,2.241,2.0641215
2020-02-26,NA,2.5434201882497383,6.83599419448476,2.91486436302692,NA,NA,2.214,3.7611455
2020-02-27,NA,2.6465154775708304,6.05424954792043,2.68448096442247,NA,NA,2.173,6.3770765
2020-02-28,NA,2.756803037853306,4.25737538148525,2.53316282290893,NA,NA,2.141,8.373433
2020-02-29,NA,2.866096940570848,2.21952066689823,2.44900768859258,NA,NA,2.088,8.204476499999998
2020-03-01,NA,2.9496802872048464,1.14778694673668,2.42973399274775,NA,NA,2.032,7.709260499999999
2021-07-07,NA,NA,NA,1.17997400133585,0.876127910297244,1.08184967407825,0.831,1.077575
2021-07-08,NA,NA,NA,1.17547257173448,0.88460342060595,1.08782183201881,0.835,1.2249715
2021-07-09,NA,NA,NA,1.16616233803368,NA,1.09196193426163,0.836,NA
2021-07-10,NA,NA,NA,1.14979152738193,NA,NA,0.829,NA
2021-07-11,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-14,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-16,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-17,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-18,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-19,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-20,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-21,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-22,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-23,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-24,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-25,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-26,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-27,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-28,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-29,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-30,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-31,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-01,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-03,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-04,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-07,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-08,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-10,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-11,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-12,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-13,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-14,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-15,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-16,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-17,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-18,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-19,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-20,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-21,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-22,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-23,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-24,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-25,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-26,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-27,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-28,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-29,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-30,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-31,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-03,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-05,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-06,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-07,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-10,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-11,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-12,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-16,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-17,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-18,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-19,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-21,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-23,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-24,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-25,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-26,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-27,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-28,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-30,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-02,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-03,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-04,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-05,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-07,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-08,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-09,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-10,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-11,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-12,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-14,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-15,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-16,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-17,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-18,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-19,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-20,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-22,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-23,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-24,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-25,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-26,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-27,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-28,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-29,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-30,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-31,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-01,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-05,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-07,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-09,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-10,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-11,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-13,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-14,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-15,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-16,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-17,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-18,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-19,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-20,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-21,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-23,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-25,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-26,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-27,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-28,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-29,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-30,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-04,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-05,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-07,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-08,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-09,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-10,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-18,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-19,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-20,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-21,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-22,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-23,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-24,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-25,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-26,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-27,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-28,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-29,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-30,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-31,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-01,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-02,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-03,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-04,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-05,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-06,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-07,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-08,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-09,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-10,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-11,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-12,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-13,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-14,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-15,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-16,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-17,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-18,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-20,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-21,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-22,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-23,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-24,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-25,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-26,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-27,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-28,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-29,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-30,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-03,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-04,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-05,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-06,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-07,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-08,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-09,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-10,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-12,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-16,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-20,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-21,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-22,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-23,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-24,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-25,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-26,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-27,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-01,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-02,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-03,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-04,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-05,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-06,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-07,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-08,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-09,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-10,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-11,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-12,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-13,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-14,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-16,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-17,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-19,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-20,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-21,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-22,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-23,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-24,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-27,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-28,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-29,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-30,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-31,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-03,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-05,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-06,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-10,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-11,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-12,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-14,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-15,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-16,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-17,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-18,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-19,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-20,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-22,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-23,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-24,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-25,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-26,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-27,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-28,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-29,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-30,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-01,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-02,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-05,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-06,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-07,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-08,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-09,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-10,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-12,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-14,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-15,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-16,NA,NA,NA,NA,NA,NA,NA,NA
